Entry Time,Exit Time,Type,Entry Price,Exit Price,Quantity,PNL,Outcome,Balance After Trade,cumulative_pnl,cumulative_balance
2023-02-21 18:29:00,2023-02-21 18:30:00,long,12146.75,12141.75,1,-115.0,SL,27055.0,-72945.0,27055.0
2023-02-21 18:49:00,2023-02-21 18:53:00,short,12140.5,12135.5,1,85.0,TP,27140.0,-72860.0,27140.0
2023-02-21 19:40:00,2023-02-21 19:41:00,short,12128.0,12123.0,1,85.0,TP,27225.0,-72775.0,27225.0
2023-02-21 20:36:00,2023-02-21 20:38:00,short,12116.0,12111.0,1,85.0,TP,27310.0,-72690.0,27310.0
2023-02-21 20:47:00,2023-02-21 20:48:00,short,12111.75,12116.75,1,-115.0,SL,27195.0,-72805.0,27195.0
2023-02-21 21:42:00,2023-02-21 23:01:00,long,12110.25,12105.25,1,-115.0,SL,27080.0,-72920.0,27080.0
2023-02-21 23:54:00,2023-02-21 23:56:00,short,12108.0,12113.0,1,-115.0,SL,26965.0,-73035.0,26965.0
2023-02-22 04:01:00,2023-02-22 04:24:00,short,12137.5,12132.5,1,85.0,TP,27050.0,-72950.0,27050.0
2023-02-22 06:39:00,2023-02-22 06:59:00,short,12114.75,12119.75,1,-115.0,SL,26935.0,-73065.0,26935.0
2023-02-22 07:51:00,2023-02-22 07:57:00,short,12133.0,12128.0,1,85.0,TP,27020.0,-72980.0,27020.0
2023-02-22 08:00:00,2023-02-22 08:02:00,long,12130.25,12125.25,1,-115.0,SL,26905.0,-73095.0,26905.0
2023-02-22 09:19:00,2023-02-22 09:20:00,long,12105.25,12110.25,1,85.0,TP,26990.0,-73010.0,26990.0
2023-02-22 13:01:00,2023-02-22 13:03:00,short,12141.75,12136.75,1,85.0,TP,27075.0,-72925.0,27075.0
2023-02-22 15:40:00,2023-02-22 15:41:00,long,12055.5,12060.5,1,85.0,TP,27160.0,-72840.0,27160.0
2023-02-22 16:19:00,2023-02-22 16:20:00,long,12088.75,12093.75,1,85.0,TP,27245.0,-72755.0,27245.0
2023-02-22 19:50:00,2023-02-22 19:51:00,short,12100.75,12105.75,1,-115.0,SL,27130.0,-72870.0,27130.0
2023-02-22 20:23:00,2023-02-22 20:24:00,long,12089.5,12094.5,1,85.0,TP,27215.0,-72785.0,27215.0
2023-02-22 21:50:00,2023-02-22 21:51:00,long,12119.25,12124.25,1,85.0,TP,27300.0,-72700.0,27300.0
2023-02-22 23:17:00,2023-02-22 23:20:00,short,12157.25,12162.25,1,-115.0,SL,27185.0,-72815.0,27185.0
2023-02-23 00:15:00,2023-02-23 00:39:00,short,12173.75,12168.75,1,85.0,TP,27270.0,-72730.0,27270.0
2023-02-23 01:04:00,2023-02-23 01:19:00,long,12168.0,12173.0,1,85.0,TP,27355.0,-72645.0,27355.0
2023-02-23 03:33:00,2023-02-23 03:42:00,long,12207.75,12202.75,1,-115.0,SL,27240.0,-72760.0,27240.0
2023-02-23 04:02:00,2023-02-23 04:22:00,long,12203.0,12198.0,1,-115.0,SL,27125.0,-72875.0,27125.0
2023-02-23 08:28:00,2023-02-23 08:30:00,long,12200.25,12205.25,1,85.0,TP,27210.0,-72790.0,27210.0
2023-02-23 09:35:00,2023-02-23 09:37:00,long,12180.5,12175.5,1,-115.0,SL,27095.0,-72905.0,27095.0
2023-02-23 11:29:00,2023-02-23 11:35:00,short,12183.75,12188.75,1,-115.0,SL,26980.0,-73020.0,26980.0
2023-02-23 17:02:00,2023-02-23 17:03:00,long,12038.75,12033.75,1,-115.0,SL,26865.0,-73135.0,26865.0
2023-02-23 18:30:00,2023-02-23 18:33:00,short,12074.25,12079.25,1,-115.0,SL,26750.0,-73250.0,26750.0
2023-02-24 00:05:00,2023-02-24 00:09:00,short,12175.0,12180.0,1,-115.0,SL,26635.0,-73365.0,26635.0
2023-02-24 00:48:00,2023-02-24 01:00:00,short,12193.0,12198.0,1,-115.0,SL,26520.0,-73480.0,26520.0
2023-02-24 01:23:00,2023-02-24 01:29:00,long,12198.25,12193.25,1,-115.0,SL,26405.0,-73595.0,26405.0
2023-02-24 03:57:00,2023-02-24 04:11:00,short,12189.25,12184.25,1,85.0,TP,26490.0,-73510.0,26490.0
2023-02-24 07:19:00,2023-02-24 07:21:00,long,12164.0,12159.0,1,-115.0,SL,26375.0,-73625.0,26375.0
2023-02-24 07:29:00,2023-02-24 07:32:00,short,12160.5,12155.5,1,85.0,TP,26460.0,-73540.0,26460.0
2023-02-24 07:43:00,2023-02-24 07:45:00,short,12158.75,12153.75,1,85.0,TP,26545.0,-73455.0,26545.0
2023-02-24 07:48:00,2023-02-24 07:50:00,long,12158.5,12153.5,1,-115.0,SL,26430.0,-73570.0,26430.0
2023-02-24 11:39:00,2023-02-24 11:40:00,long,12100.25,12095.25,1,-115.0,SL,26315.0,-73685.0,26315.0
2023-02-24 14:40:00,2023-02-24 14:41:00,short,12011.0,12006.0,1,85.0,TP,26400.0,-73600.0,26400.0
2023-02-24 16:01:00,2023-02-24 16:02:00,short,11929.75,11934.75,1,-115.0,SL,26285.0,-73715.0,26285.0
2023-02-24 18:56:00,2023-02-24 18:58:00,short,11967.0,11962.0,1,85.0,TP,26370.0,-73630.0,26370.0
2023-02-24 20:22:00,2023-02-24 20:23:00,short,11993.25,11998.25,1,-115.0,SL,26255.0,-73745.0,26255.0
2023-02-24 21:13:00,2023-02-24 21:20:00,short,11997.5,12002.5,1,-115.0,SL,26140.0,-73860.0,26140.0
2023-02-24 21:25:00,2023-02-26 23:00:00,short,12002.25,11997.25,1,85.0,TP,26225.0,-73775.0,26225.0
2023-02-27 02:20:00,2023-02-27 02:42:00,short,12041.0,12036.0,1,85.0,TP,26310.0,-73690.0,26310.0
2023-02-27 03:51:00,2023-02-27 04:37:00,long,12024.25,12029.25,1,85.0,TP,26395.0,-73605.0,26395.0
2023-02-27 05:07:00,2023-02-27 05:21:00,short,12029.5,12024.5,1,85.0,TP,26480.0,-73520.0,26480.0
2023-02-27 07:54:00,2023-02-27 08:00:00,short,12036.75,12041.75,1,-115.0,SL,26365.0,-73635.0,26365.0
2023-02-27 08:49:00,2023-02-27 08:54:00,long,12062.0,12067.0,1,85.0,TP,26450.0,-73550.0,26450.0
2023-02-27 14:25:00,2023-02-27 14:28:00,short,12126.75,12131.75,1,-115.0,SL,26335.0,-73665.0,26335.0
2023-02-27 14:31:00,2023-02-27 14:32:00,short,12120.5,12125.5,1,-115.0,SL,26220.0,-73780.0,26220.0
2023-02-27 18:38:00,2023-02-27 18:39:00,long,12116.75,12111.75,1,-115.0,SL,26105.0,-73895.0,26105.0
2023-02-27 19:35:00,2023-02-27 19:37:00,long,12120.5,12115.5,1,-115.0,SL,25990.0,-74010.0,25990.0
2023-02-27 19:59:00,2023-02-27 20:01:00,short,12089.0,12094.0,1,-115.0,SL,25875.0,-74125.0,25875.0
2023-02-27 23:35:00,2023-02-28 00:07:00,long,12093.75,12098.75,1,85.0,TP,25960.0,-74040.0,25960.0
2023-02-28 00:21:00,2023-02-28 00:45:00,short,12101.0,12106.0,1,-115.0,SL,25845.0,-74155.0,25845.0
2023-02-28 01:39:00,2023-02-28 02:02:00,short,12124.0,12119.0,1,85.0,TP,25930.0,-74070.0,25930.0
2023-02-28 03:03:00,2023-02-28 03:20:00,long,12120.0,12115.0,1,-115.0,SL,25815.0,-74185.0,25815.0
2023-02-28 04:57:00,2023-02-28 05:03:00,short,12106.75,12101.75,1,85.0,TP,25900.0,-74100.0,25900.0
2023-02-28 06:22:00,2023-02-28 06:34:00,short,12091.75,12096.75,1,-115.0,SL,25785.0,-74215.0,25785.0
2023-02-28 06:42:00,2023-02-28 06:45:00,long,12096.0,12101.0,1,85.0,TP,25870.0,-74130.0,25870.0
2023-02-28 09:32:00,2023-02-28 09:37:00,long,12052.5,12047.5,1,-115.0,SL,25755.0,-74245.0,25755.0
2023-02-28 11:29:00,2023-02-28 11:30:00,short,12099.0,12094.0,1,85.0,TP,25840.0,-74160.0,25840.0
2023-02-28 11:37:00,2023-02-28 11:39:00,short,12100.25,12105.25,1,-115.0,SL,25725.0,-74275.0,25725.0
2023-02-28 13:16:00,2023-02-28 13:19:00,long,12122.75,12117.75,1,-115.0,SL,25610.0,-74390.0,25610.0
2023-02-28 14:35:00,2023-02-28 14:36:00,long,12060.75,12055.75,1,-115.0,SL,25495.0,-74505.0,25495.0
2023-02-28 14:55:00,2023-02-28 14:56:00,short,12082.0,12087.0,1,-115.0,SL,25380.0,-74620.0,25380.0
2023-02-28 18:31:00,2023-02-28 18:32:00,short,12153.5,12148.5,1,85.0,TP,25465.0,-74535.0,25465.0
2023-02-28 19:40:00,2023-02-28 19:43:00,short,12134.0,12139.0,1,-115.0,SL,25350.0,-74650.0,25350.0
2023-02-28 20:51:00,2023-02-28 20:52:00,long,12083.25,12088.25,1,85.0,TP,25435.0,-74565.0,25435.0
2023-02-28 21:56:00,2023-02-28 23:00:00,short,12041.75,12036.75,1,85.0,TP,25520.0,-74480.0,25520.0
2023-02-28 23:34:00,2023-02-28 23:43:00,short,12027.0,12022.0,1,85.0,TP,25605.0,-74395.0,25605.0
2023-03-01 05:59:00,2023-03-01 06:02:00,short,12071.75,12076.75,1,-115.0,SL,25490.0,-74510.0,25490.0
2023-03-01 06:09:00,2023-03-01 06:10:00,long,12076.0,12081.0,1,85.0,TP,25575.0,-74425.0,25575.0
2023-03-01 09:37:00,2023-03-01 09:38:00,short,12109.25,12114.25,1,-115.0,SL,25460.0,-74540.0,25460.0
2023-03-01 11:06:00,2023-03-01 11:17:00,long,12132.25,12137.25,1,85.0,TP,25545.0,-74455.0,25545.0
2023-03-01 12:04:00,2023-03-01 12:09:00,long,12126.25,12121.25,1,-115.0,SL,25430.0,-74570.0,25430.0
2023-03-01 12:48:00,2023-03-01 12:55:00,long,12117.75,12112.75,1,-115.0,SL,25315.0,-74685.0,25315.0
2023-03-01 15:22:00,2023-03-01 15:23:00,short,11971.0,11976.0,1,-115.0,SL,25200.0,-74800.0,25200.0
2023-03-01 17:06:00,2023-03-01 17:07:00,long,12003.25,12008.25,1,85.0,TP,25285.0,-74715.0,25285.0
2023-03-01 18:19:00,2023-03-01 18:20:00,short,11989.5,11984.5,1,85.0,TP,25370.0,-74630.0,25370.0
2023-03-01 18:36:00,2023-03-01 18:37:00,long,11971.25,11976.25,1,85.0,TP,25455.0,-74545.0,25455.0
2023-03-01 19:09:00,2023-03-01 19:10:00,long,11965.0,11970.0,1,85.0,TP,25540.0,-74460.0,25540.0
2023-03-01 19:46:00,2023-03-01 19:48:00,short,11951.5,11946.5,1,85.0,TP,25625.0,-74375.0,25625.0
2023-03-01 19:53:00,2023-03-01 19:55:00,long,11948.25,11953.25,1,85.0,TP,25710.0,-74290.0,25710.0
2023-03-01 20:07:00,2023-03-01 20:09:00,short,11951.25,11956.25,1,-115.0,SL,25595.0,-74405.0,25595.0
2023-03-01 20:31:00,2023-03-01 20:32:00,long,11950.5,11955.5,1,85.0,TP,25680.0,-74320.0,25680.0
2023-03-01 20:50:00,2023-03-01 20:51:00,short,11961.75,11966.75,1,-115.0,SL,25565.0,-74435.0,25565.0
2023-03-01 23:10:00,2023-03-01 23:14:00,long,11972.5,11967.5,1,-115.0,SL,25450.0,-74550.0,25450.0
2023-03-02 02:30:00,2023-03-02 02:40:00,short,11901.5,11896.5,1,85.0,TP,25535.0,-74465.0,25535.0
2023-03-02 07:12:00,2023-03-02 07:14:00,long,11883.25,11878.25,1,-115.0,SL,25420.0,-74580.0,25420.0
2023-03-02 07:39:00,2023-03-02 07:40:00,long,11861.5,11856.5,1,-115.0,SL,25305.0,-74695.0,25305.0
2023-03-02 12:14:00,2023-03-02 12:18:00,long,11912.25,11907.25,1,-115.0,SL,25190.0,-74810.0,25190.0
2023-03-02 12:42:00,2023-03-02 12:43:00,short,11890.5,11885.5,1,85.0,TP,25275.0,-74725.0,25275.0
2023-03-02 12:49:00,2023-03-02 12:50:00,short,11886.5,11881.5,1,85.0,TP,25360.0,-74640.0,25360.0
2023-03-02 13:01:00,2023-03-02 13:02:00,long,11884.75,11889.75,1,85.0,TP,25445.0,-74555.0,25445.0
2023-03-02 17:13:00,2023-03-02 17:14:00,long,11910.25,11905.25,1,-115.0,SL,25330.0,-74670.0,25330.0
2023-03-02 17:20:00,2023-03-02 17:22:00,long,11903.25,11898.25,1,-115.0,SL,25215.0,-74785.0,25215.0
2023-03-02 18:08:00,2023-03-02 18:14:00,long,11924.0,11919.0,1,-115.0,SL,25100.0,-74900.0,25100.0
2023-03-02 19:46:00,2023-03-02 19:51:00,long,12031.5,12026.5,1,-115.0,SL,24985.0,-75015.0,24985.0
2023-03-02 20:02:00,2023-03-02 20:03:00,short,12030.5,12025.5,1,85.0,TP,25070.0,-74930.0,25070.0
2023-03-02 20:18:00,2023-03-02 20:19:00,short,12039.0,12034.0,1,85.0,TP,25155.0,-74845.0,25155.0
2023-03-02 20:55:00,2023-03-02 20:56:00,long,12066.0,12061.0,1,-115.0,SL,25040.0,-74960.0,25040.0
2023-03-02 21:04:00,2023-03-02 21:07:00,short,12066.25,12061.25,1,85.0,TP,25125.0,-74875.0,25125.0
2023-03-02 21:25:00,2023-03-02 21:32:00,long,12054.5,12049.5,1,-115.0,SL,25010.0,-74990.0,25010.0
2023-03-03 03:34:00,2023-03-03 03:41:00,long,12026.25,12031.25,1,85.0,TP,25095.0,-74905.0,25095.0
2023-03-03 04:58:00,2023-03-03 05:04:00,short,12032.25,12037.25,1,-115.0,SL,24980.0,-75020.0,24980.0
2023-03-03 05:57:00,2023-03-03 06:07:00,long,12039.25,12044.25,1,85.0,TP,25065.0,-74935.0,25065.0
2023-03-03 06:45:00,2023-03-03 06:57:00,short,12044.75,12049.75,1,-115.0,SL,24950.0,-75050.0,24950.0
2023-03-03 09:22:00,2023-03-03 09:23:00,short,12079.5,12074.5,1,85.0,TP,25035.0,-74965.0,25035.0
2023-03-03 11:48:00,2023-03-03 11:59:00,long,12108.5,12113.5,1,85.0,TP,25120.0,-74880.0,25120.0
2023-03-03 12:34:00,2023-03-03 12:36:00,short,12099.5,12094.5,1,85.0,TP,25205.0,-74795.0,25205.0
2023-03-03 16:33:00,2023-03-03 16:34:00,short,12193.5,12198.5,1,-115.0,SL,25090.0,-74910.0,25090.0
2023-03-03 18:15:00,2023-03-03 18:16:00,short,12266.25,12261.25,1,85.0,TP,25175.0,-74825.0,25175.0
2023-03-03 19:42:00,2023-03-03 19:44:00,long,12297.0,12302.0,1,85.0,TP,25260.0,-74740.0,25260.0
2023-03-03 20:30:00,2023-03-03 20:31:00,short,12302.5,12307.5,1,-115.0,SL,25145.0,-74855.0,25145.0
2023-03-03 21:59:00,2023-03-05 23:00:00,short,12324.5,12319.5,1,85.0,TP,25230.0,-74770.0,25230.0
2023-03-05 23:51:00,2023-03-05 23:54:00,short,12285.5,12290.5,1,-115.0,SL,25115.0,-74885.0,25115.0
2023-03-06 04:20:00,2023-03-06 04:24:00,long,12357.0,12352.0,1,-115.0,SL,25000.0,-75000.0,25000.0
2023-03-06 04:42:00,2023-03-06 05:03:00,long,12344.25,12339.25,1,-115.0,SL,24885.0,-75115.0,24885.0
2023-03-06 06:09:00,2023-03-06 06:25:00,short,12342.25,12337.25,1,85.0,TP,24970.0,-75030.0,24970.0
2023-03-06 09:39:00,2023-03-06 09:41:00,long,12319.0,12314.0,1,-115.0,SL,24855.0,-75145.0,24855.0
2023-03-06 10:23:00,2023-03-06 10:25:00,short,12315.0,12320.0,1,-115.0,SL,24740.0,-75260.0,24740.0
2023-03-06 13:34:00,2023-03-06 13:36:00,short,12355.75,12360.75,1,-115.0,SL,24625.0,-75375.0,24625.0
2023-03-06 14:01:00,2023-03-06 14:06:00,short,12363.5,12358.5,1,85.0,TP,24710.0,-75290.0,24710.0
2023-03-06 14:25:00,2023-03-06 14:30:00,short,12358.25,12363.25,1,-115.0,SL,24595.0,-75405.0,24595.0
2023-03-06 18:02:00,2023-03-06 18:03:00,long,12397.0,12392.0,1,-115.0,SL,24480.0,-75520.0,24480.0
2023-03-06 18:52:00,2023-03-06 18:54:00,long,12372.5,12367.5,1,-115.0,SL,24365.0,-75635.0,24365.0
2023-03-06 19:45:00,2023-03-06 19:47:00,short,12359.75,12354.75,1,85.0,TP,24450.0,-75550.0,24450.0
2023-03-06 20:31:00,2023-03-06 20:32:00,long,12325.0,12330.0,1,85.0,TP,24535.0,-75465.0,24535.0
2023-03-07 03:36:00,2023-03-07 03:43:00,short,12356.0,12361.0,1,-115.0,SL,24420.0,-75580.0,24420.0
2023-03-07 06:33:00,2023-03-07 06:42:00,short,12344.5,12339.5,1,85.0,TP,24505.0,-75495.0,24505.0
2023-03-07 07:12:00,2023-03-07 07:16:00,long,12335.0,12340.0,1,85.0,TP,24590.0,-75410.0,24590.0
2023-03-07 08:00:00,2023-03-07 08:01:00,long,12338.25,12343.25,1,85.0,TP,24675.0,-75325.0,24675.0
2023-03-07 08:53:00,2023-03-07 08:57:00,short,12353.0,12358.0,1,-115.0,SL,24560.0,-75440.0,24560.0
2023-03-07 10:06:00,2023-03-07 10:10:00,long,12353.0,12358.0,1,85.0,TP,24645.0,-75355.0,24645.0
2023-03-07 14:32:00,2023-03-07 14:33:00,long,12330.5,12335.5,1,85.0,TP,24730.0,-75270.0,24730.0
2023-03-07 14:45:00,2023-03-07 14:46:00,long,12353.25,12348.25,1,-115.0,SL,24615.0,-75385.0,24615.0
2023-03-07 16:11:00,2023-03-07 16:12:00,short,12240.0,12235.0,1,85.0,TP,24700.0,-75300.0,24700.0
2023-03-07 16:23:00,2023-03-07 16:24:00,long,12227.0,12222.0,1,-115.0,SL,24585.0,-75415.0,24585.0
2023-03-07 17:16:00,2023-03-07 17:18:00,long,12236.0,12241.0,1,85.0,TP,24670.0,-75330.0,24670.0
2023-03-07 18:33:00,2023-03-07 18:34:00,short,12231.75,12226.75,1,85.0,TP,24755.0,-75245.0,24755.0
2023-03-07 19:03:00,2023-03-07 19:04:00,short,12185.0,12180.0,1,85.0,TP,24840.0,-75160.0,24840.0
2023-03-07 21:47:00,2023-03-07 21:50:00,short,12181.75,12176.75,1,85.0,TP,24925.0,-75075.0,24925.0
2023-03-07 23:39:00,2023-03-08 00:03:00,short,12178.0,12173.0,1,85.0,TP,25010.0,-74990.0,25010.0
2023-03-08 00:18:00,2023-03-08 00:19:00,long,12162.25,12167.25,1,85.0,TP,25095.0,-74905.0,25095.0
2023-03-08 02:57:00,2023-03-08 03:03:00,long,12148.75,12153.75,1,85.0,TP,25180.0,-74820.0,25180.0
2023-03-08 03:22:00,2023-03-08 03:31:00,long,12151.0,12146.0,1,-115.0,SL,25065.0,-74935.0,25065.0
2023-03-08 04:19:00,2023-03-08 04:30:00,short,12150.75,12155.75,1,-115.0,SL,24950.0,-75050.0,24950.0
2023-03-08 07:30:00,2023-03-08 07:36:00,short,12157.75,12162.75,1,-115.0,SL,24835.0,-75165.0,24835.0
2023-03-08 08:47:00,2023-03-08 08:55:00,short,12187.0,12182.0,1,85.0,TP,24920.0,-75080.0,24920.0
2023-03-08 10:28:00,2023-03-08 10:32:00,long,12177.0,12182.0,1,85.0,TP,25005.0,-74995.0,25005.0
2023-03-08 14:10:00,2023-03-08 14:12:00,long,12178.5,12173.5,1,-115.0,SL,24890.0,-75110.0,24890.0
2023-03-08 14:55:00,2023-03-08 14:56:00,long,12167.75,12172.75,1,85.0,TP,24975.0,-75025.0,24975.0
