Entry Time,Position,Entry Price,SL Price,TP Price,Exit Time,Exit Reason,Exit Price,P&L,cumulative_pnl
2020-01-09 09:55:00,long,8985.75,,,2020-01-09 10:30:00,SL,8980.75,-115.0,-85.0
2020-01-09 11:23:00,long,8981.0,,,2020-01-09 11:56:00,TP,8986.0,85.0,0.0
2020-01-09 12:06:00,long,8985.25,,,2020-01-09 12:13:00,TP,8990.25,85.0,85.0
2020-01-09 13:44:00,short,8995.5,,,2020-01-09 14:28:00,SL,9000.5,-115.0,-30.0
2020-01-09 15:48:00,long,9011.75,,,2020-01-09 16:08:00,SL,9006.75,-115.0,-145.0
2020-01-09 16:22:00,short,9006.5,,,2020-01-09 16:23:00,TP,9001.5,85.0,-60.0
2020-01-09 18:27:00,long,8980.0,,,2020-01-09 18:29:00,TP,8985.0,85.0,25.0
2020-01-09 20:50:00,long,8994.5,,,2020-01-09 20:54:00,TP,8999.5,85.0,110.0
2020-01-09 21:34:00,short,9007.25,,,2020-01-09 23:00:00,SL,9012.25,-115.0,-5.0
2020-01-09 23:34:00,long,9016.5,,,2020-01-10 00:22:00,TP,9021.5,85.0,80.0
2020-01-10 06:52:00,short,9038.5,,,2020-01-10 08:20:00,TP,9033.5,85.0,165.0
2020-01-10 12:30:00,short,9046.5,,,2020-01-10 13:10:00,TP,9041.5,85.0,250.0
2020-01-10 18:01:00,long,9009.25,,,2020-01-10 18:08:00,TP,9014.25,85.0,335.0
2020-01-10 19:20:00,short,9004.75,,,2020-01-10 19:25:00,TP,8999.75,85.0,420.0
2020-01-10 19:47:00,long,8993.25,,,2020-01-10 19:55:00,TP,8998.25,85.0,505.0
2020-01-10 20:29:00,short,8986.75,,,2020-01-10 20:31:00,TP,8981.75,85.0,590.0
2020-01-13 07:00:00,long,9011.0,,,2020-01-13 07:26:00,SL,9006.0,-115.0,475.0
2020-01-13 07:50:00,short,9007.0,,,2020-01-13 08:01:00,SL,9012.0,-115.0,360.0
2020-01-13 08:44:00,long,9019.25,,,2020-01-13 09:00:00,SL,9014.25,-115.0,245.0
2020-01-13 09:45:00,short,9019.25,,,2020-01-13 09:53:00,SL,9024.25,-115.0,130.0
2020-01-13 16:21:00,short,9039.0,,,2020-01-13 16:28:00,SL,9044.0,-115.0,15.0
2020-01-13 18:03:00,long,9063.25,,,2020-01-13 18:17:00,TP,9068.25,85.0,100.0
2020-01-13 18:45:00,long,9065.75,,,2020-01-13 19:09:00,TP,9070.75,85.0,185.0
2020-01-13 20:05:00,short,9072.25,,,2020-01-13 20:18:00,TP,9067.25,85.0,270.0
2020-01-13 21:08:00,short,9084.0,,,2020-01-13 21:14:00,SL,9089.0,-115.0,155.0
2020-01-14 01:37:00,long,9102.0,,,2020-01-14 02:10:00,SL,9097.0,-115.0,40.0
2020-01-14 02:48:00,short,9104.0,,,2020-01-14 02:58:00,TP,9099.0,85.0,125.0
2020-01-14 03:51:00,long,9083.0,,,2020-01-14 04:09:00,TP,9088.0,85.0,210.0
2020-01-14 06:09:00,short,9083.25,,,2020-01-14 06:42:00,SL,9088.25,-115.0,95.0
2020-01-14 11:42:00,short,9068.75,,,2020-01-14 11:50:00,SL,9073.75,-115.0,-20.0
2020-01-14 12:09:00,long,9072.5,,,2020-01-14 12:20:00,TP,9077.5,85.0,65.0
2020-01-14 13:31:00,long,9080.0,,,2020-01-14 13:33:00,TP,9085.0,85.0,150.0
2020-01-14 14:11:00,long,9084.5,,,2020-01-14 14:21:00,TP,9089.5,85.0,235.0
2020-01-14 17:18:00,long,9076.75,,,2020-01-14 17:23:00,TP,9081.75,85.0,320.0
2020-01-14 17:30:00,long,9079.0,,,2020-01-14 17:36:00,TP,9084.0,85.0,405.0
2020-01-14 18:19:00,short,9085.75,,,2020-01-14 18:29:00,SL,9090.75,-115.0,290.0
2020-01-14 21:53:00,short,9063.0,,,2020-01-14 23:01:00,TP,9058.0,85.0,375.0
2020-01-15 01:46:00,short,9052.25,,,2020-01-15 02:02:00,TP,9047.25,85.0,460.0
2020-01-15 04:21:00,short,9035.75,,,2020-01-15 05:54:00,SL,9040.75,-115.0,345.0
2020-01-15 11:05:00,long,9055.0,,,2020-01-15 11:45:00,TP,9060.0,85.0,430.0
2020-01-15 13:32:00,short,9062.0,,,2020-01-15 13:40:00,TP,9057.0,85.0,515.0
2020-01-15 15:10:00,short,9084.0,,,2020-01-15 15:13:00,TP,9079.0,85.0,600.0
2020-01-15 15:55:00,long,9090.25,,,2020-01-15 16:01:00,SL,9085.25,-115.0,485.0
2020-01-16 00:42:00,short,9070.75,,,2020-01-16 01:30:00,TP,9065.75,85.0,570.0
2020-01-16 09:15:00,long,9097.75,,,2020-01-16 09:25:00,SL,9092.75,-115.0,455.0
2020-01-16 10:55:00,long,9098.0,,,2020-01-16 11:09:00,SL,9093.0,-115.0,340.0
2020-01-16 14:10:00,short,9094.5,,,2020-01-16 14:30:00,TP,9089.5,85.0,425.0
2020-01-16 14:32:00,long,9101.25,,,2020-01-16 14:33:00,TP,9106.25,85.0,510.0
2020-01-16 14:36:00,short,9099.25,,,2020-01-16 14:37:00,SL,9104.25,-115.0,395.0
2020-01-16 16:35:00,long,9089.25,,,2020-01-16 16:45:00,TP,9094.25,85.0,480.0
2020-01-16 19:00:00,short,9104.0,,,2020-01-16 19:17:00,SL,9109.0,-115.0,365.0
2020-01-16 21:09:00,long,9135.25,,,2020-01-16 23:14:00,TP,9140.25,85.0,450.0
2020-01-16 23:30:00,long,9148.75,,,2020-01-17 00:10:00,SL,9143.75,-115.0,335.0
2020-01-17 00:56:00,short,9145.5,,,2020-01-17 01:35:00,TP,9140.5,85.0,420.0
2020-01-17 03:30:00,short,9142.0,,,2020-01-17 04:36:00,TP,9137.0,85.0,505.0
2020-01-17 07:38:00,long,9143.5,,,2020-01-17 08:03:00,TP,9148.5,85.0,590.0
2020-01-17 12:57:00,short,9164.0,,,2020-01-17 13:02:00,SL,9169.0,-115.0,475.0
2020-01-17 13:23:00,short,9166.75,,,2020-01-17 13:31:00,SL,9171.75,-115.0,360.0
2020-01-17 14:48:00,long,9148.75,,,2020-01-17 14:56:00,TP,9153.75,85.0,445.0
2020-01-17 16:49:00,long,9142.25,,,2020-01-17 16:59:00,TP,9147.25,85.0,530.0
2020-01-17 19:18:00,short,9161.25,,,2020-01-17 19:24:00,TP,9156.25,85.0,615.0
2020-01-17 20:39:00,short,9162.75,,,2020-01-17 20:41:00,SL,9167.75,-115.0,500.0
2020-01-20 01:44:00,short,9179.5,,,2020-01-20 07:12:00,TP,9174.5,85.0,585.0
2020-01-20 08:55:00,short,9162.75,,,2020-01-20 09:47:00,SL,9167.75,-115.0,470.0
2020-01-20 16:16:00,long,9166.75,,,2020-01-20 16:27:00,TP,9171.75,85.0,555.0
2020-01-20 17:50:00,long,9175.0,,,2020-01-20 23:57:00,SL,9170.0,-115.0,440.0
2020-01-21 02:25:00,long,9135.5,,,2020-01-21 02:30:00,SL,9130.5,-115.0,325.0
2020-01-21 09:33:00,long,9130.5,,,2020-01-21 09:41:00,SL,9125.5,-115.0,210.0
2020-01-21 10:33:00,long,9129.0,,,2020-01-21 10:47:00,SL,9124.0,-115.0,95.0
2020-01-21 12:23:00,short,9138.5,,,2020-01-21 13:08:00,SL,9143.5,-115.0,-20.0
2020-01-21 15:26:00,long,9168.75,,,2020-01-21 15:31:00,TP,9173.75,85.0,65.0
2020-01-21 17:10:00,short,9192.0,,,2020-01-21 18:18:00,TP,9187.0,85.0,150.0
2020-01-21 19:02:00,long,9159.0,,,2020-01-21 19:04:00,TP,9164.0,85.0,235.0
2020-01-21 19:53:00,long,9165.0,,,2020-01-21 19:57:00,TP,9170.0,85.0,320.0
2020-01-22 00:52:00,short,9186.0,,,2020-01-22 01:17:00,SL,9191.0,-115.0,205.0
2020-01-22 01:45:00,long,9189.0,,,2020-01-22 02:03:00,TP,9194.0,85.0,290.0
2020-01-22 05:30:00,long,9232.75,,,2020-01-22 08:00:00,SL,9227.75,-115.0,175.0
2020-01-22 09:22:00,long,9223.25,,,2020-01-22 09:29:00,SL,9218.25,-115.0,60.0
2020-01-22 18:00:00,short,9237.75,,,2020-01-22 18:14:00,SL,9242.75,-115.0,-55.0
2020-01-23 02:09:00,short,9205.75,,,2020-01-23 02:42:00,TP,9200.75,85.0,30.0
2020-01-23 05:05:00,long,9188.5,,,2020-01-23 05:09:00,SL,9183.5,-115.0,-85.0
2020-01-23 05:16:00,long,9183.5,,,2020-01-23 05:24:00,SL,9178.5,-115.0,-200.0
2020-01-23 06:28:00,short,9179.75,,,2020-01-23 06:40:00,TP,9174.75,85.0,-115.0
2020-01-23 08:40:00,long,9194.25,,,2020-01-23 08:49:00,TP,9199.25,85.0,-30.0
2020-01-23 10:47:00,long,9203.25,,,2020-01-23 11:04:00,TP,9208.25,85.0,55.0
2020-01-23 13:03:00,short,9195.0,,,2020-01-23 13:13:00,TP,9190.0,85.0,140.0
2020-01-23 13:26:00,long,9190.25,,,2020-01-23 13:34:00,TP,9195.25,85.0,225.0
2020-01-23 15:40:00,long,9206.75,,,2020-01-23 15:44:00,SL,9201.75,-115.0,110.0
2020-01-23 17:04:00,long,9189.5,,,2020-01-23 17:06:00,TP,9194.5,85.0,195.0
2020-01-23 19:11:00,short,9212.75,,,2020-01-23 19:18:00,SL,9217.75,-115.0,80.0
2020-01-23 23:14:00,long,9260.0,,,2020-01-23 23:53:00,TP,9265.0,85.0,165.0
2020-01-24 01:30:00,short,9265.75,,,2020-01-24 01:44:00,TP,9260.75,85.0,250.0
2020-01-24 08:11:00,short,9269.25,,,2020-01-24 08:19:00,SL,9274.25,-115.0,135.0
2020-01-24 08:25:00,long,9272.25,,,2020-01-24 08:30:00,TP,9277.25,85.0,220.0
2020-01-24 09:06:00,long,9284.75,,,2020-01-24 09:50:00,SL,9279.75,-115.0,105.0
2020-01-24 11:52:00,long,9279.0,,,2020-01-24 12:26:00,SL,9274.0,-115.0,-10.0
2020-01-24 14:58:00,short,9265.5,,,2020-01-24 15:01:00,TP,9260.5,85.0,75.0
2020-01-24 15:53:00,short,9238.0,,,2020-01-24 15:54:00,SL,9243.0,-115.0,-40.0
2020-01-24 17:29:00,long,9176.0,,,2020-01-24 17:30:00,TP,9181.0,85.0,45.0
2020-01-24 17:58:00,long,9195.0,,,2020-01-24 18:01:00,SL,9190.0,-115.0,-70.0
2020-01-24 19:01:00,short,9143.25,,,2020-01-24 19:02:00,TP,9138.25,85.0,15.0
2020-01-24 19:35:00,short,9128.25,,,2020-01-24 19:39:00,SL,9133.25,-115.0,-100.0
2020-01-24 21:48:00,short,9142.75,,,2020-01-24 21:59:00,TP,9137.75,85.0,-15.0
2020-01-26 23:19:00,long,9032.5,,,2020-01-26 23:21:00,SL,9027.5,-115.0,-130.0
2020-01-26 23:53:00,long,9007.0,,,2020-01-26 23:54:00,SL,9002.0,-115.0,-245.0
2020-01-27 01:24:00,short,9041.25,,,2020-01-27 01:37:00,TP,9036.25,85.0,-160.0
2020-01-27 02:57:00,short,9018.5,,,2020-01-27 03:01:00,SL,9023.5,-115.0,-275.0
2020-01-27 04:32:00,long,9034.75,,,2020-01-27 04:56:00,SL,9029.75,-115.0,-390.0
2020-01-27 07:47:00,long,9033.5,,,2020-01-27 07:50:00,SL,9028.5,-115.0,-505.0
2020-01-27 12:29:00,short,8989.25,,,2020-01-27 12:33:00,TP,8984.25,85.0,-420.0
2020-01-27 13:03:00,short,8979.75,,,2020-01-27 13:06:00,TP,8974.75,85.0,-335.0
2020-01-27 13:28:00,short,8983.5,,,2020-01-27 13:31:00,TP,8978.5,85.0,-250.0
2020-01-27 14:59:00,long,8984.0,,,2020-01-27 15:00:00,SL,8979.0,-115.0,-365.0
2020-01-27 16:24:00,short,8953.5,,,2020-01-27 16:26:00,SL,8958.5,-115.0,-480.0
2020-01-27 17:45:00,short,9001.0,,,2020-01-27 17:47:00,SL,9006.0,-115.0,-595.0
2020-01-27 19:24:00,long,8997.0,,,2020-01-27 19:26:00,TP,9002.0,85.0,-510.0
2020-01-28 00:24:00,short,8980.0,,,2020-01-28 00:54:00,TP,8975.0,85.0,-425.0
2020-01-28 07:10:00,long,9033.25,,,2020-01-28 07:17:00,TP,9038.25,85.0,-340.0
2020-01-28 07:50:00,long,9035.0,,,2020-01-28 07:52:00,SL,9030.0,-115.0,-455.0
2020-01-28 14:30:00,long,9030.75,,,2020-01-28 14:31:00,SL,9025.75,-115.0,-570.0
2020-01-28 15:22:00,long,9032.0,,,2020-01-28 15:23:00,TP,9037.0,85.0,-485.0
2020-01-29 05:11:00,long,9141.75,,,2020-01-29 05:23:00,SL,9136.75,-115.0,-600.0
2020-01-29 09:55:00,long,9127.75,,,2020-01-29 10:08:00,TP,9132.75,85.0,-515.0
2020-01-29 11:37:00,short,9142.75,,,2020-01-29 11:43:00,SL,9147.75,-115.0,-630.0
2020-01-29 13:20:00,short,9148.25,,,2020-01-29 13:23:00,SL,9153.25,-115.0,-745.0
2020-01-29 14:00:00,long,9139.75,,,2020-01-29 14:10:00,TP,9144.75,85.0,-660.0
2020-01-29 15:18:00,short,9085.75,,,2020-01-29 15:20:00,SL,9090.75,-115.0,-775.0
2020-01-29 16:17:00,short,9115.25,,,2020-01-29 16:20:00,TP,9110.25,85.0,-690.0
2020-01-29 17:43:00,long,9131.25,,,2020-01-29 17:51:00,TP,9136.25,85.0,-605.0
2020-01-29 20:24:00,long,9126.25,,,2020-01-29 20:25:00,TP,9131.25,85.0,-520.0
2020-01-29 21:43:00,short,9092.0,,,2020-01-29 21:55:00,SL,9097.0,-115.0,-635.0
2020-01-30 01:00:00,long,9106.5,,,2020-01-30 01:09:00,SL,9101.5,-115.0,-750.0
2020-01-30 01:42:00,long,9103.75,,,2020-01-30 01:50:00,SL,9098.75,-115.0,-865.0
2020-01-30 02:31:00,long,9078.25,,,2020-01-30 02:34:00,TP,9083.25,85.0,-780.0
2020-01-30 04:09:00,long,9055.25,,,2020-01-30 04:25:00,TP,9060.25,85.0,-695.0
2020-01-30 05:05:00,long,9057.25,,,2020-01-30 05:07:00,SL,9052.25,-115.0,-810.0
2020-01-30 06:08:00,long,9056.75,,,2020-01-30 06:09:00,TP,9061.75,85.0,-725.0
2020-01-30 08:15:00,short,9029.5,,,2020-01-30 08:19:00,TP,9024.5,85.0,-640.0
2020-01-30 13:55:00,long,9056.25,,,2020-01-30 13:59:00,TP,9061.25,85.0,-555.0
2020-01-30 15:30:00,short,9080.25,,,2020-01-30 15:31:00,TP,9075.25,85.0,-470.0
2020-01-30 18:14:00,short,9044.75,,,2020-01-30 18:16:00,SL,9049.75,-115.0,-585.0
2020-01-30 19:43:00,short,9068.5,,,2020-01-30 19:44:00,SL,9073.5,-115.0,-700.0
2020-01-30 23:31:00,short,9217.25,,,2020-01-30 23:35:00,SL,9222.25,-115.0,-815.0
2020-01-31 04:55:00,long,9238.0,,,2020-01-31 05:00:00,TP,9243.0,85.0,-730.0
2020-01-31 06:43:00,long,9213.25,,,2020-01-31 06:46:00,TP,9218.25,85.0,-645.0
2020-01-31 08:09:00,long,9190.5,,,2020-01-31 08:16:00,TP,9195.5,85.0,-560.0
2020-01-31 13:14:00,long,9176.5,,,2020-01-31 13:20:00,TP,9181.5,85.0,-475.0
2020-01-31 15:00:00,short,9120.25,,,2020-01-31 15:01:00,TP,9115.25,85.0,-390.0
2020-01-31 16:05:00,short,9061.5,,,2020-01-31 16:06:00,TP,9056.5,85.0,-305.0
2020-01-31 19:20:00,short,9029.5,,,2020-01-31 19:21:00,TP,9024.5,85.0,-220.0
2020-01-31 20:59:00,short,8995.25,,,2020-01-31 21:00:00,SL,9000.25,-115.0,-335.0
2020-02-03 01:29:00,long,9043.75,,,2020-02-03 01:30:00,SL,9038.75,-115.0,-450.0
2020-02-03 01:43:00,short,9067.25,,,2020-02-03 01:45:00,SL,9072.25,-115.0,-565.0
2020-02-03 02:39:00,short,9065.5,,,2020-02-03 02:46:00,TP,9060.5,85.0,-480.0
2020-02-03 05:29:00,long,9084.25,,,2020-02-03 05:43:00,SL,9079.25,-115.0,-595.0
2020-02-03 06:34:00,short,9066.0,,,2020-02-03 06:39:00,TP,9061.0,85.0,-510.0
2020-02-03 08:00:00,long,9074.0,,,2020-02-03 08:05:00,SL,9069.0,-115.0,-625.0
2020-02-03 08:48:00,long,9053.0,,,2020-02-03 08:50:00,TP,9058.0,85.0,-540.0
2020-02-03 10:42:00,long,9037.0,,,2020-02-03 10:48:00,TP,9042.0,85.0,-455.0
2020-02-03 10:55:00,short,9036.75,,,2020-02-03 11:00:00,SL,9041.75,-115.0,-570.0
2020-02-03 17:35:00,long,9131.25,,,2020-02-03 17:41:00,TP,9136.25,85.0,-485.0
2020-02-04 00:19:00,long,9107.75,,,2020-02-04 00:39:00,SL,9102.75,-115.0,-600.0
2020-02-04 01:11:00,long,9116.5,,,2020-02-04 01:13:00,TP,9121.5,85.0,-515.0
2020-02-04 01:47:00,long,9149.0,,,2020-02-04 01:51:00,TP,9154.0,85.0,-430.0
2020-02-04 01:59:00,short,9151.75,,,2020-02-04 02:05:00,TP,9146.75,85.0,-345.0
2020-02-04 02:36:00,short,9148.5,,,2020-02-04 02:38:00,TP,9143.5,85.0,-260.0
2020-02-04 08:00:00,short,9182.75,,,2020-02-04 08:02:00,SL,9187.75,-115.0,-375.0
2020-02-04 08:30:00,short,9218.0,,,2020-02-04 08:38:00,TP,9213.0,85.0,-290.0
2020-02-04 10:50:00,long,9223.75,,,2020-02-04 11:02:00,SL,9218.75,-115.0,-405.0
2020-02-04 12:00:00,long,9229.25,,,2020-02-04 12:04:00,SL,9224.25,-115.0,-520.0
2020-02-04 14:31:00,short,9244.0,,,2020-02-04 14:32:00,TP,9239.0,85.0,-435.0
2020-02-04 15:34:00,short,9275.75,,,2020-02-04 15:35:00,SL,9280.75,-115.0,-550.0
2020-02-04 15:59:00,long,9285.25,,,2020-02-04 16:05:00,TP,9290.25,85.0,-465.0
2020-02-04 16:08:00,short,9288.5,,,2020-02-04 16:10:00,SL,9293.5,-115.0,-580.0
2020-02-04 17:17:00,short,9326.25,,,2020-02-04 17:32:00,TP,9321.25,85.0,-495.0
2020-02-04 20:47:00,long,9354.25,,,2020-02-04 20:48:00,TP,9359.25,85.0,-410.0
2020-02-04 20:59:00,long,9340.75,,,2020-02-04 21:00:00,SL,9335.75,-115.0,-525.0
2020-02-05 05:40:00,long,9330.5,,,2020-02-05 05:48:00,SL,9325.5,-115.0,-640.0
2020-02-05 07:43:00,long,9333.75,,,2020-02-05 08:05:00,TP,9338.75,85.0,-555.0
2020-02-05 09:03:00,long,9400.5,,,2020-02-05 09:07:00,TP,9405.5,85.0,-470.0
2020-02-05 10:57:00,short,9441.25,,,2020-02-05 11:14:00,TP,9436.25,85.0,-385.0
2020-02-05 11:43:00,long,9434.5,,,2020-02-05 11:44:00,TP,9439.5,85.0,-300.0
2020-02-05 14:18:00,short,9452.0,,,2020-02-05 14:28:00,SL,9457.0,-115.0,-415.0
2020-02-05 14:59:00,long,9396.75,,,2020-02-05 15:00:00,TP,9401.75,85.0,-330.0
2020-02-05 17:32:00,long,9364.25,,,2020-02-05 17:42:00,SL,9359.25,-115.0,-445.0
2020-02-05 23:20:00,long,9389.5,,,2020-02-05 23:42:00,TP,9394.5,85.0,-360.0
2020-02-06 00:16:00,long,9381.25,,,2020-02-06 00:23:00,SL,9376.25,-115.0,-475.0
2020-02-06 00:50:00,long,9387.25,,,2020-02-06 00:54:00,SL,9382.25,-115.0,-590.0
2020-02-06 01:58:00,short,9407.75,,,2020-02-06 02:00:00,SL,9412.75,-115.0,-705.0
2020-02-06 02:12:00,short,9417.75,,,2020-02-06 02:30:00,SL,9422.75,-115.0,-820.0
2020-02-06 04:03:00,long,9426.5,,,2020-02-06 04:04:00,TP,9431.5,85.0,-735.0
2020-02-06 04:20:00,long,9436.5,,,2020-02-06 04:50:00,TP,9441.5,85.0,-650.0
2020-02-06 05:26:00,long,9449.5,,,2020-02-06 05:33:00,TP,9454.5,85.0,-565.0
2020-02-06 05:48:00,short,9450.0,,,2020-02-06 06:05:00,SL,9455.0,-115.0,-680.0
2020-02-06 06:24:00,long,9455.5,,,2020-02-06 06:29:00,TP,9460.5,85.0,-595.0
2020-02-06 11:54:00,long,9423.0,,,2020-02-06 11:55:00,TP,9428.0,85.0,-510.0
2020-02-06 13:11:00,short,9410.25,,,2020-02-06 13:19:00,SL,9415.25,-115.0,-625.0
2020-02-06 16:52:00,short,9429.25,,,2020-02-06 17:00:00,TP,9424.25,85.0,-540.0
2020-02-06 17:15:00,long,9437.25,,,2020-02-06 17:29:00,TP,9442.25,85.0,-455.0
2020-02-06 19:47:00,long,9435.75,,,2020-02-06 20:08:00,TP,9440.75,85.0,-370.0
2020-02-06 23:36:00,short,9464.75,,,2020-02-07 00:02:00,SL,9469.75,-115.0,-485.0
2020-02-07 02:17:00,long,9440.0,,,2020-02-07 02:23:00,TP,9445.0,85.0,-400.0
2020-02-07 03:03:00,short,9438.0,,,2020-02-07 03:18:00,SL,9443.0,-115.0,-515.0
2020-02-07 06:08:00,long,9437.5,,,2020-02-07 06:15:00,TP,9442.5,85.0,-430.0
2020-02-07 08:40:00,short,9442.5,,,2020-02-07 08:43:00,SL,9447.5,-115.0,-545.0
2020-02-07 08:45:00,short,9444.5,,,2020-02-07 09:14:00,TP,9439.5,85.0,-460.0
2020-02-07 12:32:00,long,9426.75,,,2020-02-07 12:43:00,SL,9421.75,-115.0,-575.0
2020-02-07 15:49:00,long,9431.0,,,2020-02-07 15:57:00,TP,9436.0,85.0,-490.0
2020-02-07 17:09:00,short,9451.25,,,2020-02-07 17:15:00,SL,9456.25,-115.0,-605.0
2020-02-07 18:16:00,long,9446.25,,,2020-02-07 18:22:00,SL,9441.25,-115.0,-720.0
2020-02-07 19:22:00,long,9395.0,,,2020-02-07 19:24:00,SL,9390.0,-115.0,-835.0
2020-02-09 23:01:00,long,9411.0,,,2020-02-09 23:02:00,SL,9406.0,-115.0,-950.0
2020-02-10 00:20:00,long,9362.0,,,2020-02-10 00:25:00,TP,9367.0,85.0,-865.0
2020-02-10 00:58:00,long,9367.0,,,2020-02-10 00:59:00,TP,9372.0,85.0,-780.0
2020-02-10 02:32:00,long,9427.25,,,2020-02-10 02:34:00,TP,9432.25,85.0,-695.0
2020-02-10 03:43:00,short,9423.0,,,2020-02-10 03:50:00,TP,9418.0,85.0,-610.0
2020-02-10 04:33:00,short,9418.5,,,2020-02-10 04:35:00,TP,9413.5,85.0,-525.0
2020-02-10 05:50:00,short,9421.0,,,2020-02-10 05:54:00,TP,9416.0,85.0,-440.0
2020-02-10 06:56:00,short,9430.0,,,2020-02-10 07:01:00,TP,9425.0,85.0,-355.0
2020-02-10 07:49:00,long,9424.25,,,2020-02-10 07:53:00,SL,9419.25,-115.0,-470.0
2020-02-10 08:02:00,long,9415.75,,,2020-02-10 08:05:00,TP,9420.75,85.0,-385.0
2020-02-10 10:17:00,long,9400.75,,,2020-02-10 10:36:00,TP,9405.75,85.0,-300.0
2020-02-10 12:26:00,long,9414.25,,,2020-02-10 12:40:00,TP,9419.25,85.0,-215.0
2020-02-10 14:27:00,short,9384.25,,,2020-02-10 14:28:00,TP,9379.25,85.0,-130.0
2020-02-10 14:30:00,long,9389.25,,,2020-02-10 14:31:00,TP,9394.25,85.0,-45.0
2020-02-10 20:48:00,long,9506.25,,,2020-02-10 20:54:00,TP,9511.25,85.0,40.0
2020-02-11 01:32:00,short,9558.5,,,2020-02-11 01:39:00,SL,9563.5,-115.0,-75.0
2020-02-11 08:07:00,long,9562.75,,,2020-02-11 08:35:00,TP,9567.75,85.0,10.0
2020-02-11 10:54:00,long,9567.75,,,2020-02-11 11:24:00,SL,9562.75,-115.0,-105.0
2020-02-11 11:48:00,short,9559.5,,,2020-02-11 11:57:00,TP,9554.5,85.0,-20.0
2020-02-11 13:20:00,short,9569.0,,,2020-02-11 13:30:00,SL,9574.0,-115.0,-135.0
2020-02-11 15:38:00,long,9598.0,,,2020-02-11 15:40:00,TP,9603.0,85.0,-50.0
2020-02-11 16:50:00,short,9566.5,,,2020-02-11 16:54:00,TP,9561.5,85.0,35.0
2020-02-11 17:31:00,long,9568.25,,,2020-02-11 17:37:00,SL,9563.25,-115.0,-80.0
2020-02-11 17:38:00,long,9568.75,,,2020-02-11 17:40:00,TP,9573.75,85.0,5.0
2020-02-11 20:31:00,short,9515.75,,,2020-02-11 20:34:00,SL,9520.75,-115.0,-110.0
2020-02-11 23:56:00,long,9541.5,,,2020-02-12 00:01:00,TP,9546.5,85.0,-25.0
2020-02-12 00:15:00,short,9535.75,,,2020-02-12 00:31:00,TP,9530.75,85.0,60.0
2020-02-12 01:31:00,long,9538.0,,,2020-02-12 01:34:00,SL,9533.0,-115.0,-55.0
2020-02-12 05:24:00,long,9561.25,,,2020-02-12 06:04:00,TP,9566.25,85.0,30.0
2020-02-12 07:31:00,short,9561.5,,,2020-02-12 07:57:00,TP,9556.5,85.0,115.0
2020-02-12 08:53:00,long,9573.75,,,2020-02-12 09:34:00,SL,9568.75,-115.0,0.0
2020-02-12 12:30:00,short,9575.0,,,2020-02-12 12:46:00,TP,9570.0,85.0,85.0
2020-02-12 14:57:00,long,9573.0,,,2020-02-12 14:59:00,TP,9578.0,85.0,170.0
2020-02-12 17:45:00,short,9615.25,,,2020-02-12 18:03:00,TP,9610.25,85.0,255.0
2020-02-12 20:47:00,short,9613.0,,,2020-02-12 20:50:00,SL,9618.0,-115.0,140.0
2020-02-12 21:06:00,long,9620.25,,,2020-02-12 21:08:00,TP,9625.25,85.0,225.0
2020-02-12 23:47:00,short,9608.25,,,2020-02-12 23:48:00,TP,9603.25,85.0,310.0
2020-02-13 10:38:00,long,9542.0,,,2020-02-13 10:44:00,SL,9537.0,-115.0,195.0
2020-02-13 13:31:00,short,9550.5,,,2020-02-13 13:36:00,SL,9555.5,-115.0,80.0
2020-02-13 14:11:00,short,9562.25,,,2020-02-13 14:12:00,TP,9557.25,85.0,165.0
2020-02-13 14:43:00,short,9569.75,,,2020-02-13 14:45:00,SL,9574.75,-115.0,50.0
2020-02-13 17:54:00,short,9620.25,,,2020-02-13 17:56:00,TP,9615.25,85.0,135.0
2020-02-13 19:24:00,short,9632.5,,,2020-02-13 19:25:00,TP,9627.5,85.0,220.0
2020-02-13 20:51:00,short,9602.0,,,2020-02-13 20:53:00,SL,9607.0,-115.0,105.0
2020-02-13 21:49:00,short,9620.25,,,2020-02-13 21:57:00,SL,9625.25,-115.0,-10.0
2020-02-14 04:15:00,short,9645.5,,,2020-02-14 05:30:00,TP,9640.5,85.0,75.0
2020-02-14 07:32:00,short,9643.75,,,2020-02-14 07:55:00,TP,9638.75,85.0,160.0
2020-02-14 08:27:00,long,9636.0,,,2020-02-14 09:01:00,SL,9631.0,-115.0,45.0
2020-02-14 17:28:00,short,9609.5,,,2020-02-14 17:36:00,SL,9614.5,-115.0,-70.0
2020-02-14 18:50:00,long,9608.25,,,2020-02-14 18:53:00,SL,9603.25,-115.0,-185.0
2020-02-17 02:39:00,short,9670.0,,,2020-02-17 05:14:00,SL,9675.0,-115.0,-300.0
2020-02-17 08:24:00,short,9677.5,,,2020-02-17 08:28:00,TP,9672.5,85.0,-215.0
2020-02-17 09:21:00,short,9670.25,,,2020-02-17 09:46:00,SL,9675.25,-115.0,-330.0
2020-02-17 17:59:00,short,9666.5,,,2020-02-17 23:00:00,TP,9661.5,85.0,-245.0
2020-02-18 00:00:00,short,9599.75,,,2020-02-18 00:21:00,TP,9594.75,85.0,-160.0
2020-02-18 01:15:00,long,9584.0,,,2020-02-18 01:26:00,TP,9589.0,85.0,-75.0
2020-02-18 05:12:00,long,9576.5,,,2020-02-18 05:21:00,SL,9571.5,-115.0,-190.0
